transaction_id,user_id,timestamp,amount,device_id,merchant_id,city,is_fraud,fraud_type
T003726,U0123,2026-07-02 11:29:00,1957.25,D0442,M026,Bengaluru,0,
T003023,U0099,2026-07-02 11:32:00,2254.96,D0009,M048,Mumbai,0,
T006775,U0231,2026-07-02 11:33:00,3373.21,D0749,M014,Bengaluru,0,
T004323,U0147,2026-07-02 11:34:00,261.09,D0823,M017,Hyderabad,0,
T000774,U0026,2026-07-02 11:37:00,2001.5,D0111,M010,Lucknow,0,
T007590,U0109,2026-07-02 11:40:00,5795.82,D0831,M016,Pune,1,zero_day_drain
T005292,U0182,2026-07-02 11:40:00,3355.19,D0821,M039,Pune,0,
T002311,U0077,2026-07-02 11:42:00,3335.19,D0129,M025,Chennai,0,
T003247,U0107,2026-07-02 11:46:00,1197.15,D0878,M010,Bengaluru,0,
T002233,U0074,2026-07-02 11:47:00,2499.27,D0366,M035,Ahmedabad,0,
T000369,U0013,2026-07-02 11:52:00,1166.33,D0308,M020,Lucknow,0,
T007641,U0108,2026-07-02 11:52:00,7584.58,D0167,M012,Ahmedabad,1,zero_day_drain
T000678,U0023,2026-07-02 11:55:00,3648.44,D0148,M026,Lucknow,0,
T005744,U0196,2026-07-02 11:59:00,2323.56,D0283,M016,Delhi,0,
T004656,U0160,2026-07-02 11:59:00,2342.38,D0738,M013,Ahmedabad,0,
T006086,U0208,2026-07-02 12:01:00,1245.9,D0831,M044,Chennai,0,
T003413,U0113,2026-07-02 12:02:00,1233.12,D0021,M021,Chennai,0,
T006864,U0234,2026-07-02 12:07:00,2712.09,D0029,M009,Jaipur,0,
T001653,U0056,2026-07-02 12:07:00,920.89,D0005,M003,Kolkata,0,
T006979,U0238,2026-07-02 12:08:00,1856.66,D0864,M038,Lucknow,0,
T006153,U0210,2026-07-02 12:09:00,3238.5,D0573,M015,Jaipur,0,
T002941,U0096,2026-07-02 12:10:00,2252.2,D0002,M060,Pune,0,
T002398,U0080,2026-07-02 12:12:00,1472.98,D0312,M058,Jaipur,0,
T004704,U0162,2026-07-02 12:13:00,4652.49,D0174,M049,Pune,0,
T005541,U0190,2026-07-02 12:15:00,4385.05,D0566,M030,Lucknow,0,
T001961,U0066,2026-07-02 12:20:00,2050.56,D0727,M008,Kolkata,0,
T001742,U0059,2026-07-02 12:24:00,2237.59,D0090,M043,Mumbai,0,
T006123,U0209,2026-07-02 12:25:00,4612.48,D0118,M010,Chennai,0,
T002288,U0076,2026-07-02 12:26:00,3097.01,D0095,M023,Chennai,0,
T000218,U0007,2026-07-02 12:28:00,3025.06,D0749,M001,Kolkata,0,
T006095,U0208,2026-07-02 12:39:00,958.82,D0831,M015,Chennai,0,
T005317,U0182,2026-07-02 12:41:00,1864.91,D0821,M039,Pune,0,
T000129,U0004,2026-07-02 12:43:00,2576.99,D0040,M009,Pune,0,
T002716,U0090,2026-07-02 12:47:00,1481.96,D0194,M002,Lucknow,0,
T006579,U0224,2026-07-02 12:55:00,6068.05,D0191,M006,Bengaluru,0,
T002127,U0070,2026-07-02 12:57:00,733.45,D0635,M037,Bengaluru,0,
T007611,U0004,2026-07-02 13:04:00,2986.72,D0040,M017,Pune,1,zero_day_drain
T007307,U0250,2026-07-02 13:07:00,1287.66,D0157,M031,Jaipur,0,
T001578,U0053,2026-07-02 13:12:00,3885.84,D0284,M018,Lucknow,0,
T005812,U0198,2026-07-02 13:14:00,501.48,D0897,M053,Kolkata,0,
T000795,U0026,2026-07-02 13:17:00,3059.34,D0111,M049,Lucknow,0,
T005331,U0182,2026-07-02 13:17:00,3461.39,D0821,M039,Pune,0,
T004045,U0135,2026-07-02 13:21:00,2856.63,D0549,M018,Jaipur,0,
T003145,U0104,2026-07-02 13:21:00,1835.9,D0285,M008,Jaipur,0,
T005579,U0191,2026-07-02 13:23:00,1637.87,D0348,M007,Bengaluru,0,
T005802,U0198,2026-07-02 13:24:00,317.74,D0424,M050,Kolkata,0,
T000564,U0019,2026-07-02 13:25:00,3465.59,D0397,M032,Kolkata,0,
T007269,U0248,2026-07-02 13:26:00,470.49,D0495,M037,Lucknow,0,
T000715,U0024,2026-07-02 13:30:00,3284.28,D0800,M028,Ahmedabad,0,
T005559,U0190,2026-07-02 13:33:00,4325.83,D0566,M030,Lucknow,0,
T006442,U0220,2026-07-02 13:36:00,526.28,D0850,M015,Mumbai,0,
T006585,U0225,2026-07-02 13:40:00,3668.14,D0028,M031,Mumbai,0,
T005130,U0177,2026-07-02 13:42:00,2694.86,D0606,M048,Pune,0,
T006541,U0224,2026-07-02 13:42:00,5109.59,D0191,M006,Bengaluru,0,
T001161,U0039,2026-07-02 13:45:00,2991.79,D0364,M038,Pune,0,
T003877,U0128,2026-07-02 13:46:00,1967.75,D0137,M039,Chennai,0,
T001944,U0065,2026-07-02 13:46:00,1057.07,D0632,M048,Bengaluru,0,
T005580,U0191,2026-07-02 13:48:00,2100.37,D0348,M037,Bengaluru,0,
T004082,U0137,2026-07-02 13:49:00,2323.82,D0399,M045,Jaipur,0,
T004057,U0136,2026-07-02 13:50:00,1910.71,D0021,M049,Bengaluru,0,
T003461,U0114,2026-07-02 13:50:00,723.16,D0541,M053,Hyderabad,0,
T002473,U0083,2026-07-02 13:53:00,1413.05,D0210,M031,Pune,0,
T000083,U0003,2026-07-02 13:57:00,1291.51,D0682,M057,Delhi,0,
T000570,U0019,2026-07-02 14:00:00,4606.95,D0397,M058,Kolkata,0,
T003495,U0116,2026-07-02 14:02:00,2296.3,D0182,M011,Ahmedabad,0,
T001262,U0043,2026-07-02 14:05:00,1894.15,D0414,M049,Jaipur,0,
T000705,U0024,2026-07-02 14:06:00,3365.8,D0201,M031,Ahmedabad,0,
T006818,U0233,2026-07-02 14:12:00,4345.72,D0871,M009,Hyderabad,0,
T003986,U0132,2026-07-02 14:17:00,2196.35,D0418,M008,Kolkata,0,
T000130,U0004,2026-07-02 14:22:00,2902.69,D0040,M040,Pune,0,
T001225,U0042,2026-07-02 14:23:00,1348.9,D0330,M011,Delhi,0,
T006623,U0227,2026-07-02 14:27:00,629.05,D0062,M060,Pune,0,
T000567,U0019,2026-07-02 14:30:00,3240.7,D0397,M016,Kolkata,0,
T000728,U0024,2026-07-02 14:38:00,2667.52,D0800,M028,Ahmedabad,0,
T006225,U0212,2026-07-02 14:40:00,2426.38,D0825,M059,Jaipur,0,
T002958,U0097,2026-07-02 14:41:00,815.98,D0420,M036,Hyderabad,0,
T007316,U0250,2026-07-02 14:42:00,6340.68,D0157,M054,Jaipur,0,
T003427,U0113,2026-07-02 14:56:00,2132.44,D0021,M054,Chennai,0,
T005487,U0188,2026-07-02 14:59:00,4157.27,D0422,M043,Mumbai,0,
T005831,U0199,2026-07-02 15:03:00,1234.77,D0422,M027,Hyderabad,0,
T007051,U0241,2026-07-02 15:04:00,351.08,D0724,M006,Lucknow,0,
T000476,U0016,2026-07-02 15:09:00,461.31,D0647,M024,Ahmedabad,0,
T000625,U0021,2026-07-02 15:14:00,1701.92,D0844,M059,Jaipur,0,
T005444,U0187,2026-07-02 15:14:00,5553.66,D0829,M055,Hyderabad,0,
T000800,U0026,2026-07-02 15:18:00,3572.35,D0111,M049,Lucknow,0,
T003691,U0122,2026-07-02 15:21:00,4323.89,D0648,M014,Ahmedabad,0,
T004946,U0170,2026-07-02 15:24:00,108.42,D0199,M019,Chennai,0,
T005932,U0203,2026-07-02 15:25:00,891.26,D0603,M059,Mumbai,0,
T001850,U0063,2026-07-02 15:29:00,1929.72,D0853,M026,Lucknow,0,
T004767,U0163,2026-07-02 15:31:00,2175.93,D0352,M027,Ahmedabad,0,
T000697,U0023,2026-07-02 15:34:00,3811.82,D0148,M026,Lucknow,0,
T006910,U0235,2026-07-02 15:35:00,983.44,D0225,M029,Pune,0,
T002206,U0073,2026-07-02 15:36:00,3491.64,D0175,M056,Pune,0,
T004087,U0137,2026-07-02 15:37:00,3202.72,D0399,M015,Jaipur,0,
T001900,U0064,2026-07-02 15:37:00,2691.19,D0368,M035,Kolkata,0,
T001939,U0065,2026-07-02 15:37:00,1594.31,D0530,M033,Bengaluru,0,
T000792,U0026,2026-07-02 15:39:00,2716.92,D0111,M010,Lucknow,0,
T006432,U0219,2026-07-02 15:40:00,2240.12,D0826,M032,Chennai,0,
T007047,U0240,2026-07-02 15:45:00,362.92,D0683,M007,Chennai,0,
T002680,U0089,2026-07-02 15:45:00,2303.92,D0487,M023,Lucknow,0,
T005907,U0202,2026-07-02 15:45:00,3898.39,D0153,M038,Hyderabad,0,
T004372,U0149,2026-07-02 15:50:00,5144.12,D0409,M024,Hyderabad,0,
T000604,U0020,2026-07-02 15:56:00,1986.44,D0806,M019,Mumbai,0,
T000294,U0009,2026-07-02 15:57:00,1748.26,D0072,M032,Ahmedabad,0,
T007414,U0238,2026-07-02 16:00:00,95.35,D0718,M026,Lucknow,1,velocity_burst
T007415,U0238,2026-07-02 16:01:00,73.51,D0718,M025,Lucknow,1,velocity_burst
T007417,U0238,2026-07-02 16:03:00,83.33,D0718,M007,Lucknow,1,velocity_burst
T003713,U0123,2026-07-02 16:04:00,1765.38,D0442,M026,Bengaluru,0,
T007416,U0238,2026-07-02 16:04:00,88.94,D0718,M055,Lucknow,1,velocity_burst
T003511,U0116,2026-07-02 16:06:00,3865.15,D0182,M030,Ahmedabad,0,
T007418,U0238,2026-07-02 16:08:00,24.01,D0718,M058,Lucknow,1,velocity_burst
T007422,U0238,2026-07-02 16:08:00,119.63,D0718,M024,Lucknow,1,velocity_burst
T007131,U0243,2026-07-02 16:09:00,581.11,D0862,M029,Pune,0,
T007419,U0238,2026-07-02 16:10:00,148.27,D0718,M059,Lucknow,1,velocity_burst
T000964,U0032,2026-07-02 16:12:00,2503.6,D0017,M048,Chennai,0,
T007420,U0238,2026-07-02 16:12:00,56.54,D0718,M034,Lucknow,1,velocity_burst
T006618,U0226,2026-07-02 16:12:00,1236.74,D0794,M031,Jaipur,0,
T006829,U0233,2026-07-02 16:13:00,2979.17,D0871,M028,Hyderabad,0,
T003887,U0128,2026-07-02 16:13:00,4541.87,D0137,M009,Chennai,0,
T007421,U0238,2026-07-02 16:14:00,12.17,D0718,M001,Lucknow,1,velocity_burst
T004982,U0171,2026-07-02 16:15:00,1518.85,D0417,M032,Lucknow,0,
T003746,U0123,2026-07-02 16:17:00,2370.87,D0254,M031,Bengaluru,0,
T002054,U0068,2026-07-02 16:19:00,1336.85,D0439,M018,Mumbai,0,
T005267,U0181,2026-07-02 16:20:00,3036.97,D0879,M010,Kolkata,0,
T005590,U0191,2026-07-02 16:21:00,1065.26,D0348,M037,Bengaluru,0,
T000519,U0017,2026-07-02 16:23:00,3745.8,D0170,M007,Pune,0,
T003808,U0125,2026-07-02 16:24:00,3022.57,D0002,M056,Pune,0,
T005163,U0178,2026-07-02 16:24:00,2077.47,D0489,M049,Jaipur,0,
T000138,U0004,2026-07-02 16:39:00,1430.64,D0040,M043,Pune,0,
T007629,U0078,2026-07-02 16:39:00,5580.06,D0429,M001,Lucknow,1,zero_day_drain
T000991,U0033,2026-07-02 16:40:00,424.14,D0677,M026,Lucknow,0,
T004617,U0158,2026-07-02 16:42:00,2826.18,D0159,M011,Delhi,0,
T003859,U0128,2026-07-02 16:46:00,3506.69,D0137,M039,Chennai,0,
T001723,U0058,2026-07-02 16:50:00,813.62,D0493,M010,Pune,0,
T002228,U0074,2026-07-02 16:50:00,1937.81,D0366,M043,Ahmedabad,0,
T006056,U0207,2026-07-02 16:52:00,1187.45,D0392,M038,Hyderabad,0,
T005511,U0189,2026-07-02 16:52:00,2509.96,D0410,M044,Lucknow,0,
T006210,U0211,2026-07-02 16:55:00,1062.31,D0230,M005,Kolkata,0,
T005038,U0174,2026-07-02 16:55:00,3092.6,D0862,M003,Hyderabad,0,
T004859,U0167,2026-07-02 16:57:00,2154.1,D0298,M054,Hyderabad,0,
T006938,U0236,2026-07-02 17:06:00,5178.4,D0524,M058,Delhi,0,
T000356,U0012,2026-07-02 17:12:00,1199.19,D0844,M026,Chennai,0,
T001495,U0050,2026-07-02 17:12:00,4067.07,D0142,M026,Bengaluru,0,
T001776,U0060,2026-07-02 17:17:00,976.24,D0156,M006,Ahmedabad,0,
T005560,U0190,2026-07-02 17:18:00,3193.79,D0566,M030,Lucknow,0,
T000978,U0033,2026-07-02 17:40:00,794.23,D0677,M060,Lucknow,0,
T005236,U0179,2026-07-02 17:40:00,3623.48,D0651,M033,Pune,0,
T003267,U0108,2026-07-02 17:43:00,4493.66,D0167,M043,Ahmedabad,0,
T001557,U0052,2026-07-02 17:47:00,1967.76,D0111,M059,Pune,0,
T000117,U0004,2026-07-02 17:49:00,774.37,D0040,M045,Pune,0,
T002840,U0093,2026-07-02 17:50:00,1778.31,D0840,M055,Jaipur,0,
T001672,U0057,2026-07-02 17:55:00,1563.78,D0220,M052,Delhi,0,
T004635,U0159,2026-07-02 17:58:00,2048.16,D0721,M004,Chennai,0,
T000428,U0015,2026-07-02 18:04:00,4114.28,D0633,M018,Pune,0,
T000340,U0011,2026-07-02 18:05:00,1043.06,D0289,M047,Chennai,0,
T005986,U0204,2026-07-02 18:09:00,1097.09,D0610,M044,Lucknow,0,
T004561,U0157,2026-07-02 18:12:00,1384.28,D0427,M041,Bengaluru,0,
T004070,U0137,2026-07-02 18:16:00,4824.3,D0399,M019,Jaipur,0,
T000766,U0025,2026-07-02 18:23:00,824.28,D0797,M045,Chennai,0,
T003849,U0128,2026-07-02 18:34:00,2512.48,D0137,M039,Chennai,0,
T004670,U0160,2026-07-02 18:34:00,1195.42,D0738,M057,Ahmedabad,0,
T007215,U0246,2026-07-02 18:51:00,3752.2,D0201,M011,Delhi,0,
T006709,U0229,2026-07-02 18:52:00,569.55,D0886,M014,Pune,0,
T004207,U0143,2026-07-02 18:55:00,5374.11,D0159,M032,Jaipur,0,
T005755,U0197,2026-07-02 18:58:00,5706.15,D0810,M031,Ahmedabad,0,
T003711,U0122,2026-07-02 18:59:00,2485.33,D0648,M003,Ahmedabad,0,
T000695,U0023,2026-07-02 19:03:00,3381.58,D0148,M059,Lucknow,0,
T000099,U0003,2026-07-02 19:05:00,2378.82,D0682,M027,Delhi,0,
T000509,U0017,2026-07-02 19:12:00,4090.15,D0170,M009,Pune,0,
T005567,U0190,2026-07-02 19:14:00,1896.39,D0382,M029,Lucknow,0,
T001176,U0040,2026-07-02 19:17:00,2762.93,D0121,M051,Kolkata,0,
T003604,U0119,2026-07-02 19:19:00,3482.4,D0555,M030,Ahmedabad,0,
T000875,U0029,2026-07-02 19:24:00,2798.98,D0180,M048,Jaipur,0,
T007163,U0244,2026-07-02 19:28:00,4053.31,D0640,M002,Mumbai,0,
T002396,U0080,2026-07-02 19:30:00,1947.39,D0312,M058,Jaipur,0,
T002900,U0095,2026-07-02 19:30:00,2306.56,D0808,M024,Jaipur,0,
T002850,U0094,2026-07-02 19:36:00,1282.51,D0059,M003,Mumbai,0,
T005599,U0192,2026-07-02 19:43:00,428.02,D0090,M016,Ahmedabad,0,
T001842,U0062,2026-07-02 19:45:00,853.88,D0584,M031,Hyderabad,0,
T005259,U0180,2026-07-02 19:54:00,2398.1,D0032,M009,Lucknow,0,
T001461,U0048,2026-07-02 20:02:00,518.51,D0540,M055,Jaipur,0,
T003297,U0109,2026-07-02 20:06:00,4711.71,D0831,M022,Pune,0,
T003374,U0112,2026-07-02 20:19:00,462.5,D0854,M053,Jaipur,0,
T006483,U0221,2026-07-02 20:27:00,3521.36,D0718,M058,Chennai,0,
T006676,U0229,2026-07-02 20:48:00,868.82,D0886,M017,Pune,0,
T004703,U0162,2026-07-02 20:53:00,3242.67,D0174,M059,Pune,0,
T006670,U0228,2026-07-02 21:06:00,2751.37,D0620,M051,Pune,0,
T003193,U0105,2026-07-02 21:26:00,798.08,D0715,M056,Mumbai,0,
T002918,U0096,2026-07-02 21:30:00,2929.51,D0002,M030,Pune,0,
T003159,U0104,2026-07-02 21:32:00,2068.63,D0285,M014,Jaipur,0,
T006206,U0211,2026-07-02 21:47:00,1583.34,D0230,M005,Kolkata,0,
T000049,U0002,2026-07-02 22:09:00,2745.87,D0834,M047,Chennai,0,
T000908,U0031,2026-07-02 22:34:00,2290.59,D0674,M011,Jaipur,0,
T003031,U0099,2026-07-02 22:52:00,764.33,D0009,M010,Mumbai,0,
T006228,U0212,2026-07-02 23:18:00,3281.16,D0825,M059,Jaipur,0,
T003868,U0128,2026-07-02 23:18:00,2464.43,D0137,M035,Chennai,0,
T007025,U0239,2026-07-02 23:24:00,1512.59,D0368,M032,Hyderabad,0,
T006660,U0228,2026-07-02 23:31:00,4965.57,D0620,M051,Pune,0,
T000095,U0003,2026-07-02 23:42:00,1666.92,D0682,M057,Delhi,0,
T006211,U0211,2026-07-02 23:55:00,807.64,D0230,M005,Kolkata,0,
T006836,U0233,2026-07-03 02:28:00,3080.03,D0871,M013,Hyderabad,0,
T003210,U0106,2026-07-03 03:20:00,2170.4,D0082,M031,Hyderabad,0,
T004944,U0170,2026-07-03 03:26:00,514.02,D0714,M017,Chennai,0,
T006190,U0211,2026-07-03 04:15:00,954.76,D0230,M005,Kolkata,0,
T000583,U0020,2026-07-03 04:48:00,3963.94,D0806,M018,Mumbai,0,
T003175,U0104,2026-07-03 05:44:00,1849.2,D0112,M008,Jaipur,0,
T005944,U0203,2026-07-03 06:28:00,1023.78,D0173,M014,Mumbai,0,
T001252,U0042,2026-07-03 06:31:00,1754.2,D0663,M022,Delhi,0,
T004138,U0140,2026-07-03 06:35:00,1279.94,D0330,M020,Ahmedabad,0,
T001362,U0046,2026-07-03 06:44:00,3085.87,D0838,M015,Hyderabad,0,
T005095,U0176,2026-07-03 06:51:00,4489.9,D0637,M010,Hyderabad,0,
T000041,U0002,2026-07-03 06:55:00,5178.59,D0834,M032,Chennai,0,
T000580,U0020,2026-07-03 06:59:00,3524.01,D0806,M008,Mumbai,0,
T004375,U0149,2026-07-03 07:11:00,1872.59,D0737,M024,Hyderabad,0,
T003758,U0124,2026-07-03 07:14:00,807.42,D0856,M010,Lucknow,0,
T000833,U0028,2026-07-03 07:18:00,1740.06,D0207,M059,Pune,0,
T001138,U0038,2026-07-03 07:20:00,2964.01,D0045,M055,Hyderabad,0,
T003885,U0128,2026-07-03 07:35:00,1334.63,D0137,M055,Chennai,0,
T002977,U0097,2026-07-03 07:35:00,1355.53,D0420,M036,Hyderabad,0,
T004845,U0166,2026-07-03 07:43:00,431.14,D0005,M002,Lucknow,0,
T003820,U0126,2026-07-03 07:55:00,989.12,D0422,M009,Ahmedabad,0,
T002940,U0096,2026-07-03 08:00:00,2209.87,D0002,M017,Pune,0,
T002646,U0088,2026-07-03 08:01:00,2855.82,D0182,M057,Bengaluru,0,
T003962,U0131,2026-07-03 08:06:00,1846.26,D0804,M031,Bengaluru,0,
T001987,U0066,2026-07-03 08:06:00,1052.31,D0727,M050,Kolkata,0,
T006843,U0234,2026-07-03 08:06:00,2849.11,D0029,M056,Jaipur,0,
T002029,U0067,2026-07-03 08:09:00,1156.36,D0345,M004,Hyderabad,0,
T004963,U0171,2026-07-03 08:16:00,2402.46,D0417,M007,Lucknow,0,
T000181,U0006,2026-07-03 08:23:00,3639.75,D0393,M006,Delhi,0,
T004869,U0167,2026-07-03 08:24:00,5248.0,D0841,M054,Hyderabad,0,
T003472,U0115,2026-07-03 08:25:00,1163.82,D0277,M043,Bengaluru,0,
T003704,U0122,2026-07-03 08:26:00,20.0,D0648,M003,Ahmedabad,0,
T005547,U0190,2026-07-03 08:26:00,3576.33,D0566,M029,Lucknow,0,
T001980,U0066,2026-07-03 08:46:00,552.92,D0727,M050,Kolkata,0,
T001823,U0062,2026-07-03 08:48:00,380.98,D0584,M028,Hyderabad,0,
T000534,U0018,2026-07-03 08:53:00,1545.15,D0402,M033,Pune,0,
T003361,U0111,2026-07-03 08:53:00,3221.94,D0309,M050,Delhi,0,
T004120,U0139,2026-07-03 08:58:00,903.15,D0275,M027,Kolkata,0,
T006684,U0229,2026-07-03 09:00:00,1527.82,D0886,M018,Pune,0,
T007309,U0250,2026-07-03 09:02:00,5363.26,D0157,M006,Jaipur,0,
T000950,U0032,2026-07-03 09:03:00,1757.79,D0597,M015,Chennai,0,
T005249,U0180,2026-07-03 09:08:00,2220.83,D0032,M009,Lucknow,0,
T000212,U0007,2026-07-03 09:13:00,4667.95,D0749,M048,Kolkata,0,
T004242,U0144,2026-07-03 09:19:00,1258.65,D0465,M044,Lucknow,0,
T007624,U0065,2026-07-03 09:20:00,2470.04,D0530,M052,Bengaluru,1,zero_day_drain
T001167,U0039,2026-07-03 09:26:00,3196.04,D0364,M058,Pune,0,
T006503,U0222,2026-07-03 09:28:00,4540.42,D0093,M039,Kolkata,0,
T002390,U0080,2026-07-03 09:29:00,20.0,D0005,M003,Jaipur,0,
T007242,U0247,2026-07-03 09:29:00,2341.27,D0548,M029,Chennai,0,
T005999,U0205,2026-07-03 09:32:00,4174.33,D0547,M049,Jaipur,0,
T003526,U0117,2026-07-03 09:35:00,5187.26,D0795,M009,Kolkata,0,
T000464,U0015,2026-07-03 09:48:00,2359.63,D0633,M018,Pune,0,
T001805,U0061,2026-07-03 09:50:00,4305.34,D0515,M033,Delhi,0,
T000390,U0014,2026-07-03 09:50:00,4543.65,D0871,M041,Kolkata,0,
T005079,U0175,2026-07-03 09:51:00,5696.08,D0255,M057,Lucknow,0,
T006609,U0226,2026-07-03 09:51:00,1085.31,D0794,M026,Jaipur,0,
T003510,U0116,2026-07-03 10:02:00,2700.61,D0182,M059,Ahmedabad,0,
T004448,U0152,2026-07-03 10:03:00,310.94,D0768,M023,Ahmedabad,0,
T004055,U0136,2026-07-03 10:08:00,1964.11,D0021,M035,Bengaluru,0,
T005681,U0194,2026-07-03 10:09:00,4172.51,D0063,M014,Hyderabad,0,
T001675,U0057,2026-07-03 10:10:00,2659.21,D0220,M050,Delhi,0,
T004993,U0172,2026-07-03 10:24:00,3016.2,D0403,M029,Chennai,0,
T000904,U0030,2026-07-03 10:28:00,810.93,D0596,M002,Bengaluru,0,
T003652,U0120,2026-07-03 10:30:00,885.42,D0763,M013,Hyderabad,0,
T001584,U0053,2026-07-03 10:31:00,4759.5,D0284,M018,Lucknow,0,
T000310,U0010,2026-07-03 10:32:00,1087.91,D0032,M018,Delhi,0,
T004395,U0150,2026-07-03 10:38:00,2160.97,D0454,M027,Delhi,0,
T004661,U0160,2026-07-03 11:02:00,2753.89,D0738,M057,Ahmedabad,0,
T004161,U0142,2026-07-03 11:03:00,1024.46,D0838,M053,Chennai,0,
T000332,U0011,2026-07-03 11:06:00,1074.0,D0151,M007,Chennai,0,
T006239,U0212,2026-07-03 11:06:00,2468.31,D0825,M059,Jaipur,0,
T002605,U0087,2026-07-03 11:06:00,395.49,D0660,M013,Ahmedabad,0,
T005525,U0189,2026-07-03 11:08:00,2303.92,D0410,M011,Lucknow,0,
T004901,U0169,2026-07-03 11:09:00,723.0,D0220,M043,Hyderabad,0,
T000587,U0020,2026-07-03 11:11:00,3442.43,D0806,M018,Mumbai,0,
T001254,U0043,2026-07-03 11:17:00,1549.39,D0414,M013,Jaipur,0,
T005666,U0194,2026-07-03 11:18:00,1823.84,D0063,M027,Hyderabad,0,
T005286,U0181,2026-07-03 11:19:00,2157.84,D0879,M010,Kolkata,0,
T001611,U0054,2026-07-03 11:20:00,3407.47,D0255,M007,Lucknow,0,
T001000,U0033,2026-07-03 11:30:00,1380.1,D0677,M060,Lucknow,0,
T006539,U0224,2026-07-03 11:32:00,5334.91,D0191,M006,Bengaluru,0,
T004892,U0168,2026-07-03 11:35:00,4478.8,D0867,M058,Hyderabad,0,
T000386,U0014,2026-07-03 11:37:00,2271.87,D0237,M046,Kolkata,0,
T005873,U0201,2026-07-03 11:39:00,578.85,D0116,M042,Pune,0,
T001547,U0052,2026-07-03 11:40:00,1191.45,D0111,M001,Pune,0,
T002277,U0076,2026-07-03 11:40:00,1498.35,D0020,M050,Chennai,0,
T001178,U0040,2026-07-03 11:42:00,4132.07,D0121,M051,Kolkata,0,
T005933,U0203,2026-07-03 11:42:00,946.34,D0173,M048,Mumbai,0,
T003431,U0113,2026-07-03 11:47:00,1422.18,D0021,M055,Chennai,0,
T003870,U0128,2026-07-03 11:48:00,3653.12,D0137,M039,Chennai,0,
T000116,U0004,2026-07-03 11:50:00,1620.0,D0040,M055,Pune,0,
T007630,U0078,2026-07-03 11:52:00,4918.57,D0429,M053,Lucknow,1,zero_day_drain
T007587,U0033,2026-07-03 11:53:00,2750.49,D0677,M023,Lucknow,1,zero_day_drain
T003107,U0102,2026-07-03 11:56:00,400.48,D0731,M018,Lucknow,0,
T000984,U0033,2026-07-03 11:56:00,1835.0,D0677,M022,Lucknow,0,
T006209,U0211,2026-07-03 12:07:00,508.31,D0230,M010,Kolkata,0,
T005892,U0201,2026-07-03 12:07:00,979.23,D0116,M038,Pune,0,
T006144,U0210,2026-07-03 12:09:00,4216.89,D0721,M015,Jaipur,0,
T002882,U0095,2026-07-03 12:17:00,3344.91,D0808,M056,Jaipur,0,
T005204,U0179,2026-07-03 12:19:00,3351.14,D0651,M047,Pune,0,
T000974,U0032,2026-07-03 12:24:00,1150.79,D0017,M028,Chennai,0,
T006156,U0210,2026-07-03 12:26:00,3632.8,D0573,M002,Jaipur,0,
T004182,U0142,2026-07-03 12:32:00,762.17,D0838,M004,Chennai,0,
T007612,U0004,2026-07-03 12:34:00,3853.52,D0040,M016,Pune,1,zero_day_drain
T000288,U0009,2026-07-03 12:36:00,2280.52,D0072,M047,Ahmedabad,0,
T003106,U0102,2026-07-03 12:41:00,566.66,D0731,M013,Lucknow,0,
T001531,U0051,2026-07-03 12:45:00,3392.89,D0126,M044,Kolkata,0,
T002862,U0094,2026-07-03 12:49:00,1602.91,D0886,M046,Mumbai,0,
T007090,U0242,2026-07-03 12:50:00,3239.96,D0534,M054,Ahmedabad,0,
T000287,U0009,2026-07-03 12:52:00,1518.3,D0072,M056,Ahmedabad,0,
T004954,U0171,2026-07-03 12:55:00,3355.92,D0417,M007,Lucknow,0,
T007319,U0250,2026-07-03 12:57:00,5946.01,D0339,M026,Jaipur,0,
T001187,U0040,2026-07-03 13:00:00,1001.75,D0121,M030,Kolkata,0,
T003707,U0122,2026-07-03 13:02:00,3878.51,D0477,M003,Ahmedabad,0,
T001621,U0055,2026-07-03 13:02:00,214.36,D0612,M057,Kolkata,0,
T002257,U0075,2026-07-03 13:04:00,463.98,D0766,M052,Hyderabad,0,
T007040,U0240,2026-07-03 13:06:00,530.45,D0683,M011,Chennai,0,
T002087,U0069,2026-07-03 13:12:00,3384.38,D0601,M029,Delhi,0,
T006794,U0232,2026-07-03 13:14:00,4134.07,D0836,M043,Chennai,0,
T006294,U0215,2026-07-03 13:17:00,2904.18,D0863,M043,Ahmedabad,0,
T005465,U0187,2026-07-03 13:20:00,4194.6,D0829,M015,Hyderabad,0,
T002212,U0073,2026-07-03 13:20:00,3048.84,D0175,M034,Pune,0,
T001215,U0042,2026-07-03 13:23:00,3199.03,D0330,M011,Delhi,0,
T003372,U0112,2026-07-03 13:26:00,1719.77,D0704,M052,Jaipur,0,
T002107,U0070,2026-07-03 13:30:00,1000.95,D0635,M041,Bengaluru,0,
T004915,U0169,2026-07-03 13:31:00,1142.93,D0220,M059,Hyderabad,0,
T000213,U0007,2026-07-03 13:34:00,2499.0,D0749,M001,Kolkata,0,
T002510,U0084,2026-07-03 13:39:00,1455.25,D0805,M014,Mumbai,0,
T000080,U0003,2026-07-03 13:42:00,1386.63,D0682,M057,Delhi,0,
T005757,U0197,2026-07-03 13:43:00,4144.06,D0810,M004,Ahmedabad,0,
T007294,U0249,2026-07-03 13:46:00,2055.19,D0637,M028,Kolkata,0,
